position COMBINED_rate.cM.Mb. Genetic_Map.cM.
2599509 5.4082139239 5.46619061052555
2602919 5.4018138672 5.4846107958127
2605506 5.3969582412 5.49857272678269
2607068 5.4307862607 5.5070556149219
2607369 5.6916111733 5.50876878988507
2608094 11.1030224771 5.51681848118097
2611393 11.0345360337 5.55322141555614
2612305 10.7156200074 5.56299406100289
2613602 10.0626380185 5.57604530251288
2614910 9.5772374277 5.58857232906832
2616346 9.5132408998 5.60223334300043
2618049 9.5231216904 5.61845121923918
2618826 9.6893262246 5.6259798257157
2618945 10.1035492722 5.62718214807909
2619565 10.1961994821 5.63350379175799
2621240 10.5996140326 5.65125814526259
2621514 10.6017704205 5.65416303035781
2622925 10.6069341229 5.66912941440522
2625058 10.6768852317 5.69190321060444
2628223 10.6696474766 5.72567264486788
2630937 10.667516244 5.75462428395409
2631582 10.4637173577 5.76137338164981
2633325 3.8888072237 5.76815157264072
2634737 1.8840218726 5.77081181152483
2635115 0.6216016998 5.77104677696735
2635505 0.6202116219 5.77128865949989
2640966 0.6143199572 5.77464346078616
2646853 0.444069856 5.77725770002844
2652677 0.4487866407 5.77987143342387
2653070 0.4692089919 5.78005583255769
2653891 0.596046477 5.78054518671531
2654643 0.816635017 5.78115929624809
2655243 0.8609645947 5.78167587500491
2655998 0.8617709551 5.78232651207601
2656053 0.8635857965 5.78237400929482
2656152 0.866859803 5.78245982841532
2658095 0.9877891953 5.78437910282178
2658767 1.5251381911 5.7854039956862
2659267 1.8226472252 5.7863153192988
2660199 2.1139448465 5.78828551589574
2660408 2.1005945125 5.78872454014885
2660845 1.9715088954 5.78958608953614
2660890 1.1919731088 5.78963972832604
2660978 1.0852838423 5.78973523330416
2661040 0.4473966867 5.78976297189874
2661748 0.4136092405 5.79005580724101
2667983 0.4139778236 5.79263695897116
2668437 0.4140769854 5.79282494992253
2671747 0.4145078961 5.79419697105862
2673749 0.4162805338 5.79503036468729
2675319 0.4241815858 5.79569632977699
2679004 0.4269230324 5.79726954115139
2682937 12.700568857 5.84722087846597
2684006 12.7905417454 5.8608939675918
2685501 10.4461088819 5.87651090037024
2685717 4.4684335702 5.8774760820214
2685811 4.4680338515 5.87789607720345
2690123 4.4190068901 5.89695083491356
2690676 4.4078437819 5.89938837252495
2695159 0.7463662741 5.90273433253174
2702177 0.7172505102 5.90776799661232
2707318 0.7140678125 5.91143901923638
2709945 0.7132312698 5.91331267778215
2710735 0.7137294423 5.91387652404157
2712820 0.7137465456 5.91536468558914
2713227 0.7143359773 5.9156554203319
2713694 0.7143015034 5.91598899913399
2717064 0.7143311869 5.91839629523384
2719974 0.7176645372 5.9204846990371
2720092 0.7242932471 5.92057016564025
2720093 0.7306581288 5.92057089629838
2724118 0.7306270241 5.92351167007038
2725523 0.7309965511 5.92453872022468
2729347 0.8367835601 5.9277385805585
2729695 0.9286360362 5.9280617458991
2729715 1.0134719384 5.92808201533787
2729749 1.0905195591 5.92811909300288
2731078 1.1376278849 5.92963100046191
2732657 3.6100470279 5.93533126471896
2733302 4.8344200404 5.93844946564502
2734467 4.8335442276 5.94408054467018
2734705 5.4371039838 5.94537457541832
2735006 5.4830414308 5.94702497088899
2735193 5.6085789263 5.94807377514821
2735302 5.8994258578 5.94871681256671
2735581 5.9868052342 5.95038713122705
2736005 6.5845690368 5.95317898849865
2736021 7.2241672472 5.95329457517461
2736087 8.1197398771 5.9538304780065
2737391 8.0714589945 5.96435566053533
2737853 7.9941948002 5.96804897853302
2743161 5.1679001553 5.99548019255735
2745339 5.1344988894 6.00666313113846
2745423 5.1100173662 6.00709237259723
2748832 6.2777198156 6.0284931194486
2751103 9.5564338161 6.05019578064497
2751638 9.6105342574 6.05533741647268
2752055 9.6294295689 6.05935288860291
2753178 9.6294295689 6.07016673800878
2753235 9.6294295689 6.07071561549421
2753315 8.351705207 6.07138375191077
2753336 6.9646094361 6.07153000870893
2753487 6.0325097707 6.0724409176843
2753911 3.305449977 6.07384242847455
2754080 0.7579414406 6.07397052057801
2754989 0.6976380834 6.07460467359582
2756612 0.702532739 6.07574488423122
2757197 0.7068863251 6.07615841273141
2757306 0.7112084776 6.07623593445546
2758045 0.7143465624 6.07676383656508
2758452 0.7201870846 6.07705695270851
2758859 0.7197245038 6.07734988058156
2760679 0.7273965186 6.07867374224541
2761044 0.7512458877 6.07894794699442
2761105 0.7973550128 6.0789965856502
2761235 1.0302635632 6.07913051991341
2761298 1.0307253041 6.07919545560757
2761414 3.2994949832 6.07957819702562
2762052 3.4736634108 6.08179439428172
2762071 3.5850608219 6.08186251043733
2762210 3.67419059 6.08237322292934
2765836 8.5754319222 6.11346773907924
2768336 14.5099844349 6.14974270016649
2769817 14.5106194423 6.17123292756053
2772495 14.5106194423 6.21009236642701
2772529 14.5106194423 6.21058572748805
2772560 14.4802060923 6.21103461387691
2772789 14.456165958 6.2143450758813
2773328 12.1479378462 6.2208928143804
2773405 5.3899605981 6.22130784134645
2774251 5.1584379479 6.22567187985037
2774382 4.8044920052 6.22630126830306
2774691 4.6352791345 6.22773356955562
2774764 4.5196343414 6.22806350286254
2774853 4.5182629781 6.22846562826759
2775189 4.4820976115 6.22997161306505
2775819 4.471896452 6.23278890782981
2779285 4.4722452204 6.24828970976372
2779890 4.4717387002 6.25099511167734
2782783 4.4609664866 6.26390068772307
2786571 4.4540141225 6.2807724932191
2786959 4.4540141225 6.28250065069863
2789254 7.9323755888 6.30070545267493
2789343 10.2123203285 6.30161434918417
2790005 10.2313144909 6.30838747937714
2790276 10.2313144909 6.31116016560418
2791051 10.2313144909 6.31908943433462
2791226 10.2238744429 6.32087861236213
2791510 10.192404328 6.32377325519128
2799581 4.1742118084 6.35746331869688
2802853 4.1783964955 6.37113503203016
2808099 4.1810708182 6.39306892954243
2810305 4.1804739244 6.40229105501966
2817545 4.0452276975 6.43157850354956
2818734 3.5126981298 6.43575510162589
2821679 0.3421202883 6.43676264587494
2822203 0.251796974 6.43689458748931
2822661 0.200063309 6.43698621648483
2822669 0.1995458283 6.43698781285146
2823056 0.1725309391 6.43705458232489
2823578 0.1626729236 6.43713949759101
2824203 0.1626873109 6.43724117716032
2824322 0.1589357651 6.43726009051637
2825482 0.1592712657 6.43744484518458
2825645 0.1585601471 6.43747069048856
2826479 0.1617316781 6.4376055747081
2826846 0.1715987422 6.43766855144648
2826908 0.1795430455 6.4376796831153
2827542 0.2101464505 6.43781291596492
2827907 0.2913606411 6.43791926259892
2830018 0.7042176259 6.4394058660072
2830502 0.7042067738 6.43974670208572
2832538 0.7148764829 6.4412021906049
2832699 0.7249881138 6.44131891369122
2833299 0.3430506733 6.4415247440952
2833334 0.3430825359 6.44153675198396
2833698 0.3430745961 6.44166163113694
2834138 0.3432068151 6.44181264213558
2834580 0.3431915736 6.44196433281111
2836938 0.3114986559 6.44269884664173
2836972 0.2731222083 6.44270813279681
2838192 0.2732930046 6.44304155026242
2842224 0.2224499473 6.44393846844993
2843528 0.2056638399 6.44420665409716
2844989 0.2028644959 6.44450303912567
2845416 0.2031414346 6.44458978051825
2851484 4.8941536603 6.47428750492895
2858538 26.1902387368 6.65903344897834
2862402 8.3330926984 6.69123251916495
2863481 7.4917327012 6.69931609874955
2863751 7.381926115 6.7013092188006
2864960 7.3818543799 6.7102338807459
2865138 7.3882888364 6.71154899615878
2865160 7.3882888364 6.71171153851318
2865410 7.3868184735 6.71355824313155
2866087 7.4007048155 6.71856852029165
2866215 7.4019621033 6.71951597144087
2866633 7.4019621033 6.72260999160005
2867611 7.4019621033 6.72984911053707
2867711 7.4017901056 6.73058928954763
2868590 7.4003901845 6.73709423251981
2870158 7.1727173131 6.74834105326675
2870897 5.5111744186 6.7524138111621
2871146 3.4361304171 6.75326940763595
2875727 3.3148031312 6.76845452077998
2879509 4.6486211618 6.78603560601391
2880508 7.6118197742 6.79363981396833
2880650 21.0124950639 6.79662358826741
2885151 21.0124950639 6.89120082855002
2886230 7.0502147071 6.89880801021898
2887304 7.0502147071 6.90637994081441
2890602 7.0519739587 6.9296373509302
2893866 1.2190330717 6.93361627487623
2895311 0.9875950552 6.935043349731
2897493 0.9811814547 6.93718428766515
2898890 0.9422463692 6.93850060584292
2901016 0.900726553 6.9404155504946
2907373 0.899264141 6.94613217263894
2907387 0.897686045 6.94614474024357
2909186 0.8989713535 6.94776198970851
2909235 0.9019298086 6.94780618426913
2911318 2.4774139127 6.95296663744929
2912090 4.8124761615 6.95668186904597
2912247 5.8009830882 6.95759262339081
2913370 6.1187295596 6.96446395668625
2914175 5.7959451829 6.96912969255848
2914301 5.803451674 6.9698609274694
2914691 4.8753514878 6.97176231454965
2914936 4.3911327957 6.9728381420846
2915057 4.038306981 6.97332677722929
2915957 4.0371285363 6.97696019291196
2916169 3.29733672 6.9776592282966
2916323 1.2478928249 6.97785140379164
2923568 1.1746273051 6.98636157861709
2924847 1.1628959597 6.98784892254954
2926978 1.1885565404 6.99038173653714
2927055 1.2271725258 6.99047622882162
2927589 1.4253813565 6.991237382466
2928272 1.4575748569 6.99223290609326
2929741 2.0028972585 6.99517516216599
2929836 2.2248981592 6.99538652749112
2930028 2.224962941 6.99581372037579
2930119 2.1521773618 6.99600956851571
2931711 2.1522026865 6.99943587519262
2933305 2.1520714525 7.0028662770879
2933457 0.9349957813 7.00300839644666
2936469 0.3128375992 7.00395066329545
2938367 0.3064510661 7.00453230741891
2941555 0.3126778439 7.00552912438526
2944577 0.6206964005 7.00740486890758
2946714 0.7325908908 7.00897041564122
2947463 0.8874082908 7.00963508445102
2947911 1.5005955044 7.010307351237
2948210 1.770511305 7.01083673411719
2949737 1.2016727939 7.01267168847348
2950501 0.9142555139 7.0133701796861
2954787 0.9791832904 7.01756695926875
2955277 1.0358192968 7.01807451072418
2955308 1.0959683481 7.01810848574297
2955482 1.2093931497 7.01831892015102
2956159 1.21131645 7.01913898138767
2956643 1.2762475668 7.01975668521
2958171 1.3326125798 7.02179291723194
2958224 1.4501038042 7.02186977273356
2958485 56.7531221138 7.03668233760526
2958596 81.2729541384 7.04570363551462
2959353 81.2729541384 7.10722726179739
2959439 81.2729541384 7.1142167358533
2960391 26.0401513419 7.13900695993078
2960541 26.0179346705 7.14290965013136
2960780 12.3414504404 7.14585925678661
2962059 0.9037185627 7.1470151128283
2962817 0.9038986577 7.14770026801084
2962895 0.9019990869 7.14777062393962
2963031 0.9005335624 7.14789309650411
2965028 0.8991381795 7.14968867544857
2967355 0.8805610532 7.15173774101937
2968118 0.8736437839 7.15240433122648
2970238 0.7798202989 7.15405755026015
2970437 0.6978618102 7.15419642476038
2973357 0.6537682474 7.15610542804279
2973821 0.626805753 7.15639626591218
2974710 0.622672702 7.15694982194426
2975066 0.6214735475 7.15717106652717
2975202 0.6183046225 7.15725515595583
2975246 0.614340976 7.15728218695877
2975349 0.6116807439 7.15734519007539
2975600 0.6075384013 7.15749768221412
2975745 0.6036385124 7.15758520979842
2975847 0.5990903729 7.15764631701645
2976410 0.5965338005 7.15798216554613
2976934 0.5953423675 7.1582941249467
2977657 0.5951084628 7.15872438836531
2978339 0.5958595268 7.15913076456259
2978926 0.5962714465 7.15948077590168
2979560 0.6013180765 7.15986201156218
2980373 0.641033051 7.16038317143265
2981660 0.7368578605 7.16133150749911
2982420 0.6107450588 7.1617956737438
2983162 0.5840202525 7.16222901677115
2983825 0.5636750251 7.1626027333128
2983936 0.3660869967 7.16264336896943
2984261 0.2345251064 7.162719589629
2984695 0.2049670309 7.16280854532042
2985248 0.105585607 7.16286693416109
2988122 0.102018382 7.16316013499096
2988197 0.0997293628 7.16316761469317
2988889 0.0987228079 7.16323593087623
2990399 0.0986656991 7.16338491608187
2992743 0.0992244897 7.16361749828573
2996114 0.1324282677 7.16406391397615
2999714 0.1823244655 7.16472028205195
3000028 0.2063678958 7.16478508157123
3005036 0.2085906512 7.16582970355244
3005561 0.2112599518 7.16594061502713
3006771 0.2148150706 7.16620054126256
3009730 0.2152762466 7.16683754367625
3010327 0.2155248705 7.16696621202394
3011306 0.2281271222 7.16718954847657
3011349 0.2350329006 7.1671996548913
3011417 0.2378502395 7.16721582870758
3011492 0.2424905999 7.16723401550258
3012176 0.24159286 7.16739926501882
3013081 0.2330054138 7.1676101349183
3015029 0.2322875433 7.16806263105265
3016449 0.2317791205 7.16839175740376
3016924 0.2314305724 7.16850168692565
3017042 0.2309421214 7.16852893809598
3017293 0.2312230611 7.16858697508431
3017350 0.2308415737 7.16860013305402
3017899 0.2304462126 7.16872664802473
3018000 0.2297233425 7.16874985008233
3018222 0.2293453423 7.16880076474832
3018944 0.2340949702 7.1689697813168
3018980 0.2332124701 7.16897817696572
3019183 0.249725274 7.16902887119635
3019921 0.5039059686 7.16940075380117
3020492 0.775707397 7.16984368272486
3020695 1.1975574197 7.17008678688106
3020719 3.274707204 7.17016537985396
3020967 0.7075219519 7.17034084529803
3021270 0.4938704367 7.17049048804035
3021819 0.4953772393 7.17076245014472
3021842 0.5009300774 7.1707739715365
3021861 0.4985831523 7.1707834446164
3022029 0.4969488313 7.17086693202006
3022101 0.4907919863 7.17090226904307
3022413 0.4417827803 7.17104010527052
3022794 0.3789429902 7.17118448254979
3022959 0.259667923 7.17122732775708
3022971 0.1456723357 7.17122907582511
3023016 0.0488458158 7.17123127388682
3023903 0.0490599237 7.17127479003914
3024084 1.4180741633 7.1715314614627
3024431 1.2666422987 7.17197098634035
3024497 1.0034211409 7.17203721213565
3024634 0.0681052896 7.17204654256033
3024964 0.0106115798 7.17205004438166
3025420 0.0067114217 7.17205310478995
3026290 0.0064887213 7.17205874997749
3026313 0.0063428348 7.17205889586269
3026795 0.0063284425 7.17206194617197
3026817 0.0063032091 7.17206208484257
3026881 0.0061571041 7.17206247889723
3027223 0.0061190818 7.1720645716232
3028785 0.0061190818 7.17207412962898
3029813 0.1710438349 7.17224996269126
3029988 0.5529590241 7.17234673052048
3030639 0.552958259 7.17270670634708
3030647 0.552958259 7.17271113001316
3031723 0.1879901528 7.17291340741757
3031846 0.0799671267 7.17292324337415
3032025 0.0799658179 7.17293755725556
3032523 0.0371782893 7.17295607204363
3033306 0.0227770103 7.1729739064427
3033754 0.0166659942 7.1729813728081
3034385 0.0163302971 7.17299167722557
3034784 0.0163452296 7.17299819897218
3034830 0.0163452296 7.17299895085274
3034865 0.0163452296 7.17299952293577
3035203 0.0163623496 7.17300505340994
3035484 0.0163623496 7.17300965123018
3036459 0.0163558753 7.1730255982086
3037203 0.0163473777 7.1730377606576
3037269 0.0163473777 7.17303883958453
3038043 0.0163473777 7.17305149245487
3038062 0.0165978173 7.1730518078134
3038494 0.0171353753 7.17305921029553
3038940 0.0177096733 7.17306710880982
3039019 0.0182819984 7.1730685530877
3039380 0.0185988824 7.17307526728424
3039768 0.0187397994 7.17308253832641
3040189 0.0196570073 7.17309081392648
3040360 0.0214298004 7.17309447842235
3040482 0.023285689 7.1730973192764
3041431 0.3510652511 7.1734304801997
3041457 1.1693918719 7.17346088438837
3041874 1.1162308003 7.1739263526321
3042277 0.2664474239 7.17403373094393
3042926 0.6328331386 7.17444443965088
3044096 0.4086083575 7.17492251142915
3044134 0.3780474397 7.17493687723186
3044259 0.7466094478 7.17503020341284
3044465 1.4404301474 7.1753269320232
3044950 1.2036206235 7.1759106880256
3044996 0.7056311029 7.17594314705633
3045151 0.1578590724 7.17596761521255
3047275 0.1578496398 7.17630288784749
3049639 0.157918215 7.17667620650775
3051799 0.1582715184 7.1770180729875
3053022 0.162689867 7.17721704269483
3053336 0.1641273792 7.1772685786919
3059806 15.6676187282 7.27863807186336
3064955 4.8561277132 7.30364227345862
3066459 1.2304095729 7.30549280945627
3071511 1.2499167889 7.31180738907379
3072034 1.2569817511 7.31246479052961
3075658 1.2692567226 7.31706457689232
3076705 1.2776476942 7.31840227402814
3078764 1.2780020659 7.32103368028183
3078952 1.2780119778 7.32127394653366
3081481 1.4081175843 7.32483507590435
3082465 2.488692817 7.32728394963628
3083458 0.803180952 7.32808150832162
3083808 0.6836853149 7.32832079818183
3083965 0.6376138294 7.32842090355305
3085045 0.3882455139 7.32884020870806
3085068 0.1056471828 7.32884263859326
3085353 0.1056281289 7.32887274261
3085683 0.0474681204 7.32888840708973
3086098 0.0311953792 7.3289013531721
3086303 0.0311953792 7.32890774822484
3087072 0.0311781144 7.32893172419481
3088133 0.0311356297 7.32896475909792
3089599 0.0327346076 7.32901274803266
3089913 0.0327191743 7.32902302185339
3090078 0.0329251606 7.32902845450489
3090500 0.0318121299 7.32904187922371
3090520 0.0311262341 7.32904250174839
3090859 0.0312362762 7.32905309084602
3091320 0.0312932969 7.3290675170559
3091371 0.0313019275 7.3290691134542
3091558 0.0313530578 7.329074976476
3091953 0.0313512916 7.32908736023619
3091981 0.031380178 7.32908823888117
3093452 0.0456733547 7.32915542438594
3094560 1.1448101981 7.33042387408543
3095970 1.1736398575 7.3320787062845
3096108 1.2105770479 7.33224576591712
3096160 1.2296222263 7.33230970627288
3096315 1.2067335745 7.33249674997693
3096342 1.1869595113 7.33252879788374
3096371 1.1573113063 7.33256235991162
3096681 1.1554066519 7.33292053597371
3097581 1.1573419922 7.33396214376669
3098715 1.1577240131 7.33527500279754
3098726 1.1578168349 7.33528773878273
3099385 1.1580914111 7.33605092102264
3099926 1.1580787184 7.3366774416093
3100044 1.1580808577 7.3368140951505
3100492 1.1580338505 7.33733289431553
3100733 1.1581239811 7.33761200219497
3101413 1.1599593608 7.33840077456032
3275656 1.1892111083 7.54561248570384
3278302 3.2491618356 7.55420976792083
3278347 17.29706743 7.55498813595518
3278751 24.4781728989 7.56487731780634
3280490 24.5710147156 7.60760631239677
3281208 24.5833744567 7.62525717525668
3281542 24.5833744567 7.63346802232522
3281668 24.5833744567 7.63656552750676
3282604 23.9872766475 7.65901761844882
3282960 2.5625634337 7.65992989103122
3282973 0.5259266266 7.65993672807736
3283755 0.5319755114 7.66035273292728
3284403 1.329519139 7.66121426132935
3284428 2.7815287587 7.66128379954832
3284770 4.1125632277 7.66269029617219
3285077 6.2443819443 7.66460732142909
3285718 6.2566640343 7.66861784307508
3285820 6.2719567571 7.6692575826643
3286268 6.272474268 7.67206765113636
3286398 6.2722463808 7.67288304316587
3286762 6.2722463808 7.67516614084848
3287047 6.2187821953 7.67693849377414
3287781 6.1690966121 7.68146661068742
3288404 67.2458373833 7.72336076737722
3288460 76.9007815999 7.72766721114681
3288666 76.9007815999 7.74350877215639
3289052 76.9007815999 7.77319247385395
3289453 76.9007815999 7.80402968727551
3290349 22.3979342996 7.82409823640795
3290943 1.0111062881 7.82469883354309
3291059 0.9673173584 7.82481104235666
3291182 0.9659976572 7.8249298600685
3291419 0.9073757951 7.82514490813193
3291701 0.8393653979 7.82538160917414
3291747 0.7924939657 7.82541806389656
3292312 0.8212308753 7.8258820593411
3292328 0.8473112292 7.82589561632078
3292459 1.0622424158 7.82603477007725
3292664 1.0758515925 7.82625531965371
3292707 2.8619696724 7.82637838434962
3292801 3.7464845096 7.82673055389352
3293038 3.8562520719 7.82764448563456
3293050 3.9720781099 7.82769215057188
3293202 4.0239042955 7.8283037840248
3293244 4.1353776889 7.82847746988773
3293453 4.1572445983 7.82934633400878
3294092 4.1723708091 7.8320124789558
3294223 4.1888596491 7.83256121956982
3294378 4.214601659 7.83321448282697
3294606 4.2164289057 7.83417582861747
3295644 8.5798393569 7.84308170186993
3295847 8.650534521 7.8448377603777
3297947 8.6492982515 7.86300128670584
3300954 6.9368062443 7.88386026308245
3301175 0.385525556 7.88394546423033
3302308 0.3849636098 7.88438162800023
3302791 0.3851465488 7.8845676537833
3303637 0.385543234 7.88489382335927
3304778 0.3852205447 7.88533336000077
3304808 0.3855074607 7.8853449252246
3305953 0.387550995 7.88578867111387
3306992 0.411221139 7.88621592987729
3308443 0.5711613678 7.88704468502197
3309789 1.2947547477 7.88878742491237
3309804 5.4949393447 7.88886984900254
3310037 6.2976170651 7.89033719377871
3310524 3.0650482247 7.89182987226414
3310559 3.0772151133 7.8919375747931
3311083 1.3127811021 7.8926254720906
3311286 0.7333369 7.8927743394813
3312769 0.7229530437 7.89384647884511
3312807 0.709804033 7.89387345139837
3313602 0.6847511665 7.89441782857573
3313839 0.6715795039 7.89457699291816
3313871 0.6531795901 7.89459789466504
3314383 0.6511426978 7.89493127972631
3314905 0.6445283171 7.89526772350784
3315533 0.6416539477 7.895670682187
3317855 0.6324296986 7.89713918394714
3318150 0.6195390752 7.89732194797433
3318543 0.6128094949 7.89756278210582
3318606 0.6056367252 7.89760093721951
3318865 0.6007768662 7.89775653842786
3322226 1.8232803749 7.9038845837679
3327384 1.8736563625 7.91354890328567
3331666 1.8735285718 7.92157135263012
3332145 1.8733701121 7.92246869691381
3332220 1.8745105062 7.92260928520178
3332777 8.6237276925 7.9274127015265
3333940 8.6125608674 7.93742910981529
3336112 5.1490605366 7.94861286930078
3336198 2.3090723111 7.94881144951954
3338704 3.0626084673 7.9564863463386
3340065 3.0640880909 7.9606565702303
3340080 3.0980070193 7.9607030403356
3340087 3.1320192239 7.96072496447016
3340318 3.1370937867 7.96144963313489
3341553 3.129130933 7.96531410983715
3342634 3.1164190429 7.96868295882252
3343742 2.9625742376 7.97196549107778
3343982 2.8578349226 7.9726513714592
3344058 2.7517308644 7.9728605030049
3344370 1.8081808477 7.97342465542938
3345390 1.3914796668 7.97484396468952
3345491 0.3036747276 7.974874635837
3346762 0.300993036 7.97525719798576
3346856 0.2557711626 7.97528124047505
3346923 0.2146571318 7.97529562250288
3346955 0.1770742166 7.97530128887781
3349860 0.1755617558 7.9758112957784
3350109 0.1750502575 7.97585488329253
3351774 0.1779419345 7.97615115661347
3356391 0.1914728261 7.97703518665157
3356417 0.2106515307 7.97704066359137
3356800 0.2605918108 7.9771404702549
3357158 0.3308622044 7.97725891892408
3357486 0.4355150793 7.9774017678701
3357837 0.5984390602 7.97761181998022
3358989 0.6037621336 7.97830735395813
3359474 0.6266214863 7.97861126537898
3359490 0.650635435 7.97862167554594
3359595 0.7595038928 7.97870142345469
3359832 2.5416054772 7.97930378395279
3360235 0.7118372703 7.97959065437272
3360552 0.6365801117 7.97979245026812
3360815 0.6228716276 7.97995626550618
3361077 0.6177814164 7.98011812423728
3361437 0.6153747909 7.980339659162
3361741 0.6152048152 7.98052668142583
3361766 0.6126144727 7.98054199678764
3362059 0.6141097098 7.98072193093261
3363014 1.148411972 7.98181866436587
3363331 1.2762548049 7.98222323713903
3363516 1.3094509453 7.9824654855639
3363808 1.1773880961 7.98280928288797
3364063 1.1113415466 7.98309267498235
3364214 1.0540201614 7.98325183202672
3364253 1.0246459883 7.98329179322027
3364292 0.9960583579 7.98333063949623
3365537 6.8612878063 7.99187294281507
3367049 6.9197642058 8.00233562629424
3367117 6.9342651365 8.00280715632352
3367954 1.9882742267 8.00447134185127
3367969 0.8067235765 8.00448344270492
3368323 0.804265772 8.0047681527882
3368407 0.8013025837 8.00483546220523
3370129 0.8015108446 8.00621566387964
3370360 0.8016951689 8.00640085546365
3371248 0.7929067874 8.00710495669086
3371381 3.5594012556 8.00757835705786
3371614 3.1942967411 8.00832262819853
3371631 3.1648972596 8.00837643145195
3371636 2.4738213484 8.00838880055869
3371659 1.6316440369 8.00842632837154
3371663 0.8578347963 8.00842975971072
3372213 0.8174143677 8.00887933761296
3372245 0.7625403717 8.00890373890485
3372339 0.7098012408 8.00897046022149
3372778 0.5419280695 8.009208366644
3372811 0.3674655201 8.00922049300616
3374460 0.3403829839 8.00978178454661
3376253 0.3402471368 8.0103918476629
3377740 0.3408038089 8.01089862292673
3378371 0.3410690104 8.0111138374723
3383849 12.064068553 8.07720080500563
3384434 14.1980871061 8.0855066859627
3386992 12.9043862563 8.11851610600631
3389897 1.1819096424 8.12194955351748
3394286 1.0558146163 8.12658352386842
3394354 1.0141599417 8.12665248674446
3394547 0.9953216043 8.12684458381409
3395263 1.0317835254 8.12758334081827
3395314 1.0734394599 8.12763808623073
3395381 1.1439846516 8.12771473320239
3395424 1.2527927566 8.12776860329092
3395853 1.4684909972 8.12839858592872
3395939 1.6677595896 8.12854201325342
3395948 1.895196907 8.12855907002559
3396264 2.004488984 8.12919248854453
3397281 1.2754107708 8.13048958129844
3397697 1.2930886237 8.1310275061659
3398132 1.3172192036 8.13160049651946
3398288 1.3418310976 8.13180982217069
3398333 1.3544070306 8.13187077048706
3398372 1.3659867784 8.13192404397142
3398915 1.9009331994 8.1329562506987
3399021 2.29773522 8.13319981063201
3399054 2.3023279303 8.13327578745371
3399066 3.0620588017 8.13331253215934
3399588 1.9952844496 8.13435407064203
3399608 0.9477237062 8.13437302511615
3399697 0.4941187323 8.13441700168332
3399815 0.418720119 8.13446641065737
3400001 0.4172673015 8.13454402237545
3400204 0.4269535318 8.1346306939424
3400294 0.5589175426 8.13468099652123
3400363 2.3580829792 8.1348437042468
3400406 5.8847496213 8.13509674848052
3400457 6.0156000963 8.13540354408543
3400522 1.0508987911 8.13547185250685
3400645 1.0514251121 8.13560117779564
3401174 3.0487816625 8.1372139832951
3401809 4.272579707 8.13992707140904
3401827 5.0670200564 8.14001827777006
3402196 5.1706615756 8.14192625189146
3402559 0.2632571275 8.14202181422874
3402865 0.2481562994 8.14209775005635
3402970 0.1570778062 8.142114243226
3406571 0.2861717834 8.14314474781803
3406757 0.162074741 8.14317489371986
3407080 0.1592886003 8.14322634393775
3407233 0.1576853675 8.14325046979898
3407784 0.157725173 8.1433373763693
3407976 0.1580637634 8.14336772461188
3408343 0.158211685 8.14342578830027
3409058 0.1587574413 8.1435392998708
3409279 0.158484346 8.14357432491127
3409322 0.1578753381 8.1435811135508
3409394 0.1577352105 8.14359247048596
3409724 0.157576227 8.14364447064087
3409891 0.1573731939 8.14367075196425
3409959 0.1569643654 8.1436814255411
3410020 0.1569643654 8.14369100036739
3410070 0.1568425292 8.14369884249385
3410312 0.1579154085 8.1437370580227
3410391 0.1593805822 8.1437496490887
3410436 0.1628592209 8.14375697775364
3410836 0.2495958415 8.14385681609024
3410932 0.4188760416 8.14389702819023
3411487 3.7509969876 8.14597883151835
3411592 3.8792765257 8.14638615555355
3411951 1.0972500811 8.14678006833267
3414775 1.4341958715 8.15083023747378
3415752 1.6597978028 8.15245185992712
3418740 1.6466699452 8.15737210972337
3424325 1.5947565147 8.16627882485797
3424585 1.5578124403 8.16668385609245
3424738 1.5294468249 8.16691786145666
3425079 1.5157013485 8.1674347156165
3425798 1.512717457 8.16852235946808
3426823 1.5108494405 8.1700709801446
3426897 1.5114807164 8.1701828297176
3426968 1.506603253 8.17028979854857
3428014 1.5029812054 8.17186191688942
3429495 1.5026242713 8.17408730343521
3430059 1.6857228946 8.17503805114777
3431425 34.599736555 8.2223012912819
3431638 34.6377424572 8.22967913042528
3431797 34.6377424572 8.23518653147598
3434828 26.8074782769 8.31643999813326
3434888 23.2634903243 8.31783580755272
3435908 1.3979468087 8.3192617132976
3437444 1.2583796827 8.32119458449022
3437665 1.1419935672 8.32144696506857
3441125 0.9915122441 8.32487759743316
3441137 0.8506392376 8.32488780510401
3443908 0.4940441859 8.32625680154314
3444714 0.360001903 8.32654696307696
3445930 0.3630685984 8.32698845449261
3445995 0.2159106298 8.32700248868355
3446524 0.2101555196 8.32711366095342
3446776 0.2146001052 8.32716774017993
3447363 0.2287540355 8.32730201879876
3447537 0.2302094331 8.32734207524013
3448224 0.2270960067 8.32749809019673
3448263 0.2226766098 8.32750677458451
3448496 0.2069530392 8.32755499464264
3448758 0.1870355289 8.32760399795121
3448959 0.1730093589 8.32763877283235
3450053 0.1715039546 8.32782639815869
3450496 0.1704024802 8.32790188645741
3451787 0.1704024802 8.32812187605935
3452168 0.1787119931 8.32818996532872
3452216 0.1866248891 8.3281989233234
3452551 0.2055637351 8.32826778717466
3452826 0.2291099817 8.32833079241963
